,trip,bike_duration_mins,median_hour,frequency,public_duration_mins,start_coord,end_coord,distance,time_saved
546,"40.74173969,-73.99415556|40.746647,-73.993915",4.68,1531144800,108,9.28,"40.74173969,-73.99415556","40.746647,-73.993915",730,5.0
547,"40.74173969,-73.99415556|40.74691959,-74.00451887",5.7,1531141200,529,13.77,"40.74173969,-73.99415556","40.74691959,-74.00451887",1121,8.0
548,"40.74173969,-73.99415556|40.74734825,-73.99723551",5.07,1531152000,152,11.82,"40.74173969,-73.99415556","40.74734825,-73.99723551",934,7.0
549,"40.74173969,-73.99415556|40.74901271,-73.98848395",5.18,1531144800,190,5.48,"40.74173969,-73.99415556","40.74901271,-73.98848395",1039,0.0
550,"40.74173969,-73.99415556|40.749156,-73.9916",5.48,1531155600,138,9.35,"40.74173969,-73.99415556","40.749156,-73.9916",1353,4.0
551,"40.74173969,-73.99415556|40.749717753,-74.002950346",7.42,1531137600,107,12.72,"40.74173969,-73.99415556","40.749717753,-74.002950346",1648,5.0
552,"40.74173969,-73.99415556|40.75018156325681,-74.00218427181244",7.62,1531141200,151,17.87,"40.74173969,-73.99415556","40.75018156325681,-74.00218427181244",1738,10.0
553,"40.74173969,-73.99415556|40.751873,-73.97770600000003",11.36,1531155600,226,16.05,"40.74173969,-73.99415556","40.751873,-73.97770600000003",2480,5.0
554,"40.74173969,-73.99415556|40.75513557,-73.98658032",10.02,1531126800,105,10.32,"40.74173969,-73.99415556","40.75513557,-73.98658032",1912,0.0
555,"40.74232744,-73.95411749|40.73232194,-73.9550858",6.91,1531159200,122,14.05,"40.74232744,-73.95411749","40.73232194,-73.9550858",2820,7.0
556,"40.74232744,-73.95411749|40.73266,-73.95826",7.52,1531155600,120,17.7,"40.74232744,-73.95411749","40.73266,-73.95826",3131,10.0
557,"40.74232744,-73.95411749|40.73555,-73.95284000000002",5.08,1531159200,313,11.75,"40.74232744,-73.95411749","40.73555,-73.95284000000002",915,7.0
558,"40.74232744,-73.95411749|40.745038,-73.957539",3.27,1531155600,125,7.4,"40.74232744,-73.95411749","40.745038,-73.957539",598,4.0
559,"40.74232744,-73.95411749|40.74731,-73.95451",3.3,1531159200,211,8.58,"40.74232744,-73.95411749","40.74731,-73.95451",681,5.0
560,"40.742753828659026,-74.00747358798982|40.71754834,-74.01322069",13.28,1531152000,171,22.53,"40.742753828659026,-74.00747358798982","40.71754834,-74.01322069",4014,9.0
561,"40.74286877312112,-73.98918628692627|40.73704984,-73.99009296",4.0,1531148400,171,7.02,"40.74286877312112,-73.98918628692627","40.73704984,-73.99009296",993,3.0
562,"40.74286877312112,-73.98918628692627|40.74487634,-73.99529885",3.57,1531148400,135,7.98,"40.74286877312112,-73.98918628692627","40.74487634,-73.99529885",649,4.0
563,"40.74286877312112,-73.98918628692627|40.749156,-73.9916",5.23,1531152000,108,10.58,"40.74286877312112,-73.98918628692627","40.749156,-73.9916",851,5.0
564,"40.74286877312112,-73.98918628692627|40.749717753,-74.002950346",6.45,1531137600,103,15.7,"40.74286877312112,-73.98918628692627","40.749717753,-74.002950346",2002,9.0
565,"40.74286877312112,-73.98918628692627|40.751873,-73.97770600000003",8.95,1531155600,111,12.12,"40.74286877312112,-73.98918628692627","40.751873,-73.97770600000003",2181,3.0
566,"40.74286877312112,-73.98918628692627|40.75640548,-73.9900262",10.12,1531155600,103,12.18,"40.74286877312112,-73.98918628692627","40.75640548,-73.9900262",2140,2.0
567,"40.74290902,-73.97706058|40.749156,-73.9916",7.88,1531152000,143,18.65,"40.74290902,-73.97706058","40.749156,-73.9916",1426,11.0
568,"40.7429489166009,-74.00413691997528|40.74691959,-74.00451887",2.9,1531144800,114,7.82,"40.7429489166009,-74.00413691997528","40.74691959,-74.00451887",644,5.0
569,"40.7429489166009,-74.00413691997528|40.751873,-73.97770600000003",15.73,1531155600,115,20.2,"40.7429489166009,-74.00413691997528","40.751873,-73.97770600000003",4092,4.0
570,"40.74311555376486,-73.98215353488922|40.7462009,-73.98855723",4.45,1531134000,103,8.88,"40.74311555376486,-73.98215353488922","40.7462009,-73.98855723",674,4.0
571,"40.74311555376486,-73.98215353488922|40.749156,-73.9916",6.52,1531148400,141,14.8,"40.74311555376486,-73.98215353488922","40.749156,-73.9916",1150,8.0
572,"40.74334935,-74.00681753|40.71754834,-74.01322069",12.83,1531143000,156,21.3,"40.74334935,-74.00681753","40.71754834,-74.01322069",4388,8.0
573,"40.74334935,-74.00681753|40.73726186,-73.99238967",7.86,1531152000,174,17.27,"40.74334935,-74.00681753","40.73726186,-73.99238967",2206,9.0
574,"40.74334935,-74.00681753|40.73935542,-73.99931783",4.48,1531148400,197,10.72,"40.74334935,-74.00681753","40.73935542,-73.99931783",847,6.0
575,"40.74334935,-74.00681753|40.74691959,-74.00451887",2.42,1531141200,113,6.18,"40.74334935,-74.00681753","40.74691959,-74.00451887",502,4.0
576,"40.7435337324616,-74.00367558002472|40.73935542,-73.99931783",4.12,1531126800,110,9.88,"40.7435337324616,-74.00367558002472","40.73935542,-73.99931783",774,6.0
577,"40.74394314,-73.97966069|40.74025878,-73.98409214",3.1,1531141200,105,8.23,"40.74394314,-73.97966069","40.74025878,-73.98409214",671,5.0
578,"40.74394314,-73.97966069|40.74854862,-73.98808416",6.05,1531152000,105,12.52,"40.74394314,-73.97966069","40.74854862,-73.98808416",949,6.0
579,"40.74394314,-73.97966069|40.7489006,-73.97604882",3.87,1531141200,105,8.58,"40.74394314,-73.97966069","40.7489006,-73.97604882",673,5.0
580,"40.74394314,-73.97966069|40.749156,-73.9916",6.5,1531148400,156,15.12,"40.74394314,-73.97966069","40.749156,-73.9916",1161,9.0
581,"40.74395411,-73.99144871|40.73704984,-73.99009296",5.33,1531144800,105,10.12,"40.74395411,-73.99144871","40.73704984,-73.99009296",1230,5.0
582,"40.74395411,-73.99144871|40.749717753,-74.002950346",5.4,1531126800,206,15.38,"40.74395411,-73.99144871","40.749717753,-74.002950346",1233,10.0
583,"40.74395411,-73.99144871|40.75018156325681,-74.00218427181244",6.06,1531126800,212,15.57,"40.74395411,-73.99144871","40.75018156325681,-74.00218427181244",1257,10.0
584,"40.74395411,-73.99144871|40.751873,-73.97770600000003",9.37,1531155600,198,15.0,"40.74395411,-73.99144871","40.751873,-73.97770600000003",2418,6.0
585,"40.744023,-73.976056|40.73912601,-73.97973776",3.4,1531152000,109,8.42,"40.744023,-73.976056","40.73912601,-73.97973776",679,5.0
586,"40.744023,-73.976056|40.74571210000001,-73.98194829",3.53,1531137600,147,8.08,"40.744023,-73.976056","40.74571210000001,-73.98194829",603,5.0
587,"40.744023,-73.976056|40.74854862,-73.98808416",6.92,1531152000,165,16.4,"40.744023,-73.976056","40.74854862,-73.98808416",1231,9.0
588,"40.744023,-73.976056|40.75019995,-73.99093085",7.97,1531144800,219,17.38,"40.744023,-73.976056","40.75019995,-73.99093085",1747,9.0
589,"40.744023,-73.976056|40.751873,-73.97770600000003",7.22,1531126800,152,11.65,"40.744023,-73.976056","40.751873,-73.97770600000003",1394,4.0
590,"40.744219,-73.97121214|40.751873,-73.97770600000003",8.26,1531141200,114,21.53,"40.744219,-73.97121214","40.751873,-73.97770600000003",2186,13.0
591,"40.744219,-73.97121214|40.75510267,-73.97498696",8.75,1531119600,115,23.22,"40.744219,-73.97121214","40.75510267,-73.97498696",1778,14.0
592,"40.74444921,-73.98303529|40.749156,-73.9916",5.59,1531144800,122,12.17,"40.74444921,-73.98303529","40.749156,-73.9916",938,7.0
593,"40.74444921,-73.98303529|40.751873,-73.97770600000003",5.32,1531152000,349,6.23,"40.74444921,-73.98303529","40.751873,-73.97770600000003",1096,1.0
594,"40.74475148,-73.99915362|40.73704984,-73.99009296",7.65,1531144800,109,15.83,"40.74475148,-73.99915362","40.73704984,-73.99009296",2137,8.0
595,"40.74475148,-73.99915362|40.74034320000001,-73.98955109",5.88,1531148400,184,12.65,"40.74475148,-73.99915362","40.74034320000001,-73.98955109",974,7.0
596,"40.74475148,-73.99915362|40.74173969,-73.99415556",3.93,1531144800,188,7.87,"40.74475148,-73.99915362","40.74173969,-73.99415556",609,4.0
597,"40.74475148,-73.99915362|40.74334935,-74.00681753",4.43,1531152000,111,10.98,"40.74475148,-73.99915362","40.74334935,-74.00681753",1362,7.0
598,"40.74475148,-73.99915362|40.74691959,-74.00451887",2.87,1531148400,360,6.25,"40.74475148,-73.99915362","40.74691959,-74.00451887",512,3.0
599,"40.74475148,-73.99915362|40.74734825,-73.99723551",2.43,1531144800,171,4.7,"40.74475148,-73.99915362","40.74734825,-73.99723551",365,2.0
600,"40.74475148,-73.99915362|40.75018156325681,-74.00218427181244",5.14,1531155600,192,11.18,"40.74475148,-73.99915362","40.75018156325681,-74.00218427181244",896,6.0
601,"40.74475148,-73.99915362|40.751396,-74.00522600000002",5.68,1531146600,136,14.98,"40.74475148,-73.99915362","40.751396,-74.00522600000002",1202,9.0
602,"40.74475148,-73.99915362|40.751551,-73.993934",4.93,1531144800,110,6.62,"40.74475148,-73.99915362","40.751551,-73.993934",1116,2.0
603,"40.74475148,-73.99915362|40.754623240291046,-73.99516761302948",7.82,1531153800,120,10.17,"40.74475148,-73.99915362","40.754623240291046,-73.99516761302948",1419,2.0
604,"40.74475148,-73.99915362|40.75640548,-73.9900262",8.42,1531148400,125,8.3,"40.74475148,-73.99915362","40.75640548,-73.9900262",1781,-0.0
605,"40.74475148,-73.99915362|40.75929124,-73.98859651",10.33,1531155600,113,9.93,"40.74475148,-73.99915362","40.75929124,-73.98859651",1911,-0.0
606,"40.74487634,-73.99529885|40.73726186,-73.99238967",6.6,1531134000,101,12.15,"40.74487634,-73.99529885","40.73726186,-73.99238967",1598,6.0
607,"40.74487634,-73.99529885|40.73781509,-73.99994661",4.98,1531148400,129,4.52,"40.74487634,-73.99529885","40.73781509,-73.99994661",956,-0.0
608,"40.74487634,-73.99529885|40.73935542,-73.99931783",4.05,1531152000,243,7.0,"40.74487634,-73.99529885","40.73935542,-73.99931783",1128,3.0
609,"40.74487634,-73.99529885|40.73971301,-73.99456405",4.5,1531139400,126,7.95,"40.74487634,-73.99529885","40.73971301,-73.99456405",879,3.0
610,"40.74487634,-73.99529885|40.74286877312112,-73.98918628692627",3.27,1531144800,140,8.28,"40.74487634,-73.99529885","40.74286877312112,-73.98918628692627",649,5.0
611,"40.74487634,-73.99529885|40.7454973,-74.00197139",4.22,1531152000,162,8.85,"40.74487634,-73.99529885","40.7454973,-74.00197139",714,5.0
612,"40.74487634,-73.99529885|40.74691959,-74.00451887",5.48,1531152000,248,11.55,"40.74487634,-73.99529885","40.74691959,-74.00451887",930,6.0
613,"40.74487634,-73.99529885|40.749717753,-74.002950346",4.98,1531148400,128,12.22,"40.74487634,-73.99529885","40.749717753,-74.002950346",984,7.0
614,"40.74487634,-73.99529885|40.75018156325681,-74.00218427181244",5.43,1531155600,177,12.4,"40.74487634,-73.99529885","40.75018156325681,-74.00218427181244",1008,7.0
615,"40.745038,-73.957539|40.74232744,-73.95411749",2.75,1531137600,139,7.6,"40.745038,-73.957539","40.74232744,-73.95411749",598,5.0
616,"40.7451677,-73.98683077|40.74034320000001,-73.98955109",3.36,1531141200,116,6.82,"40.7451677,-73.98683077","40.74034320000001,-73.98955109",851,3.0
617,"40.7451677,-73.98683077|40.749156,-73.9916",3.78,1531148400,132,8.48,"40.7451677,-73.98683077","40.749156,-73.9916",675,5.0
618,"40.7451677,-73.98683077|40.751873,-73.97770600000003",7.26,1531155600,140,10.3,"40.7451677,-73.98683077","40.751873,-73.97770600000003",1667,3.0
619,"40.7451677,-73.98683077|40.75640548,-73.9900262",9.88,1531152000,114,11.83,"40.7451677,-73.98683077","40.75640548,-73.9900262",1682,2.0
620,"40.7454973,-74.00197139|40.735238,-74.000271",8.18,1531144800,107,14.68,"40.7454973,-74.00197139","40.735238,-74.000271",2476,6.0
621,"40.7454973,-74.00197139|40.73935542,-73.99931783",5.23,1531141200,163,11.28,"40.7454973,-74.00197139","40.73935542,-73.99931783",1372,6.0
622,"40.7454973,-74.00197139|40.73971301,-73.99456405",5.84,1531137600,142,14.4,"40.7454973,-74.00197139","40.73971301,-73.99456405",1130,9.0
623,"40.7454973,-74.00197139|40.74034320000001,-73.98955109",6.77,1531137600,125,11.03,"40.7454973,-74.00197139","40.74034320000001,-73.98955109",1509,4.0
624,"40.7454973,-74.00197139|40.74173969,-73.99415556",4.93,1531141200,294,10.55,"40.7454973,-74.00197139","40.74173969,-73.99415556",828,6.0
625,"40.7454973,-74.00197139|40.74334935,-74.00681753",3.75,1531141200,101,8.07,"40.7454973,-74.00197139","40.74334935,-74.00681753",646,4.0
626,"40.7454973,-74.00197139|40.74475148,-73.99915362",1.23,1531134000,180,3.65,"40.7454973,-74.00197139","40.74475148,-73.99915362",297,2.0
627,"40.74571210000001,-73.98194829|40.74144387,-73.97536082",4.39,1531130400,216,11.08,"40.74571210000001,-73.98194829","40.74144387,-73.97536082",898,7.0
628,"40.74571210000001,-73.98194829|40.74290902,-73.97706058",3.22,1531141200,180,7.33,"40.74571210000001,-73.98194829","40.74290902,-73.97706058",584,4.0
629,"40.74571210000001,-73.98194829|40.744023,-73.976056",3.29,1531130400,224,7.47,"40.74571210000001,-73.98194829","40.744023,-73.976056",603,4.0
630,"40.74571210000001,-73.98194829|40.74854862,-73.98808416",4.22,1531137600,130,8.3,"40.74571210000001,-73.98194829","40.74854862,-73.98808416",629,4.0
631,"40.74571210000001,-73.98194829|40.749156,-73.9916",5.45,1531123200,191,12.6,"40.74571210000001,-73.98194829","40.749156,-73.9916",976,7.0
632,"40.74571210000001,-73.98194829|40.75019995,-73.99093085",5.85,1531150200,106,12.65,"40.74571210000001,-73.98194829","40.75019995,-73.99093085",962,7.0
633,"40.74571210000001,-73.98194829|40.751873,-73.97770600000003",4.51,1531137600,192,4.82,"40.74571210000001,-73.98194829","40.751873,-73.97770600000003",988,0.0
634,"40.74571210000001,-73.98194829|40.75640548,-73.9900262",9.14,1531144800,106,12.32,"40.74571210000001,-73.98194829","40.75640548,-73.9900262",2487,3.0
635,"40.7462009,-73.98855723|40.73704984,-73.99009296",5.92,1531141200,151,7.78,"40.7462009,-73.98855723","40.73704984,-73.99009296",1414,2.0
636,"40.7462009,-73.98855723|40.74034320000001,-73.98955109",3.77,1531134000,161,5.4,"40.7462009,-73.98855723","40.74034320000001,-73.98955109",748,2.0
637,"40.7462009,-73.98855723|40.74286877312112,-73.98918628692627",2.48,1531144800,119,4.62,"40.7462009,-73.98855723","40.74286877312112,-73.98918628692627",374,2.0
638,"40.7462009,-73.98855723|40.751873,-73.97770600000003",8.06,1531152000,116,12.58,"40.7462009,-73.98855723","40.751873,-73.97770600000003",1842,5.0
639,"40.746647,-73.993915|40.73172428,-74.00674436",10.87,1531126800,106,12.23,"40.746647,-73.993915","40.73172428,-74.00674436",2379,1.0
640,"40.746647,-73.993915|40.73935542,-73.99931783",5.3,1531144800,191,7.67,"40.746647,-73.993915","40.73935542,-73.99931783",1566,2.0
641,"40.746647,-73.993915|40.73971301,-73.99456405",5.85,1531134000,112,8.72,"40.746647,-73.993915","40.73971301,-73.99456405",1317,3.0
642,"40.746647,-73.993915|40.74034320000001,-73.98955109",5.75,1531126800,117,12.6,"40.746647,-73.993915","40.74034320000001,-73.98955109",977,7.0
643,"40.746647,-73.993915|40.74173969,-73.99415556",4.64,1531137600,106,8.15,"40.746647,-73.993915","40.74173969,-73.99415556",981,4.0
644,"40.746647,-73.993915|40.75018156325681,-74.00218427181244",5.35,1531134000,175,11.45,"40.746647,-73.993915","40.75018156325681,-74.00218427181244",934,6.0
645,"40.746647,-73.993915|40.751396,-74.00522600000002",6.47,1531141200,151,15.12,"40.746647,-73.993915","40.751396,-74.00522600000002",1224,9.0
646,"40.746647,-73.993915|40.751873,-73.97770600000003",10.92,1531155600,150,15.3,"40.746647,-73.993915","40.751873,-73.97770600000003",2606,4.0
647,"40.74691959,-74.00451887|40.71754834,-74.01322069",15.28,1531130400,171,26.17,"40.74691959,-74.00451887","40.71754834,-74.01322069",4772,11.0
648,"40.74691959,-74.00451887|40.73291553,-74.00711384",10.88,1531144800,120,20.37,"40.74691959,-74.00451887","40.73291553,-74.00711384",2589,9.0
649,"40.74691959,-74.00451887|40.73704984,-73.99009296",9.85,1531152000,117,17.6,"40.74691959,-74.00451887","40.73704984,-73.99009296",2148,8.0
650,"40.74691959,-74.00451887|40.73726186,-73.99238967",9.48,1531141200,123,18.58,"40.74691959,-74.00451887","40.73726186,-73.99238967",2308,9.0
651,"40.74691959,-74.00451887|40.73935542,-73.99931783",6.2,1531152000,211,14.12,"40.74691959,-74.00451887","40.73935542,-73.99931783",1589,8.0
652,"40.74691959,-74.00451887|40.73971301,-73.99456405",7.7,1531141200,101,18.12,"40.74691959,-74.00451887","40.73971301,-73.99456405",1421,10.0
653,"40.74691959,-74.00451887|40.74034320000001,-73.98955109",8.12,1531141200,285,12.82,"40.74691959,-74.00451887","40.74034320000001,-73.98955109",1759,5.0
654,"40.74691959,-74.00451887|40.74173969,-73.99415556",6.08,1531144800,434,14.27,"40.74691959,-74.00451887","40.74173969,-73.99415556",1121,8.0
655,"40.74691959,-74.00451887|40.74475148,-73.99915362",2.55,1531144800,492,6.47,"40.74691959,-74.00451887","40.74475148,-73.99915362",512,4.0
656,"40.74691959,-74.00451887|40.74487634,-73.99529885",5.0,1531148400,234,7.78,"40.74691959,-74.00451887","40.74487634,-73.99529885",1076,3.0
657,"40.74691959,-74.00451887|40.7454973,-74.00197139",1.4,1531126800,106,3.75,"40.74691959,-74.00451887","40.7454973,-74.00197139",294,2.0
658,"40.74691959,-74.00451887|40.74734825,-73.99723551",4.61,1531148400,150,10.77,"40.74691959,-74.00451887","40.74734825,-73.99723551",842,6.0
659,"40.74691959,-74.00451887|40.751873,-73.97770600000003",16.55,1531143000,134,22.12,"40.74691959,-74.00451887","40.751873,-73.97770600000003",3528,6.0
660,"40.74708586,-73.94977234|40.74731,-73.95451",2.32,1531155600,167,6.1,"40.74708586,-73.94977234","40.74731,-73.95451",473,4.0
661,"40.74718234,-73.9432635|40.74731,-73.95451",5.54,1531144800,120,13.53,"40.74718234,-73.9432635","40.74731,-73.95451",1066,8.0
662,"40.74731,-73.95451|40.74232744,-73.95411749",3.35,1531134000,221,8.92,"40.74731,-73.95451","40.74232744,-73.95411749",681,6.0
663,"40.74731,-73.95451|40.74708586,-73.94977234",2.42,1531130400,165,6.27,"40.74731,-73.95451","40.74708586,-73.94977234",473,4.0
664,"40.74731,-73.95451|40.74718234,-73.9432635",5.88,1531141200,143,13.75,"40.74731,-73.95451","40.74718234,-73.9432635",1066,8.0
665,"40.74731,-73.95451|40.74800000000001,-73.94609270000002",4.22,1531126800,180,11.97,"40.74731,-73.95451","40.74800000000001,-73.94609270000002",909,8.0
666,"40.74734825,-73.99723551|40.74691959,-74.00451887",4.47,1531130400,146,10.45,"40.74734825,-73.99723551","40.74691959,-74.00451887",842,6.0
667,"40.74734825,-73.99723551|40.749717753,-74.002950346",3.4,1531130400,194,6.85,"40.74734825,-73.99723551","40.749717753,-74.002950346",549,3.0
668,"40.74734825,-73.99723551|40.75018156325681,-74.00218427181244",3.25,1531148400,315,7.03,"40.74734825,-73.99723551","40.75018156325681,-74.00218427181244",573,4.0
669,"40.74734825,-73.99723551|40.751396,-74.00522600000002",4.55,1531130400,362,10.7,"40.74734825,-73.99723551","40.751396,-74.00522600000002",863,6.0
670,"40.74734825,-73.99723551|40.751873,-73.97770600000003",11.87,1531155600,102,18.7,"40.74734825,-73.99723551","40.751873,-73.97770600000003",5109,7.0
671,"40.74734825,-73.99723551|40.75640548,-73.9900262",7.04,1531159200,120,8.27,"40.74734825,-73.99723551","40.75640548,-73.9900262",1784,1.0
672,"40.74765947,-73.98490707|40.74034320000001,-73.98955109",4.99,1531141200,102,9.72,"40.74765947,-73.98490707","40.74034320000001,-73.98955109",1471,5.0
673,"40.74765947,-73.98490707|40.74854862,-73.98808416",1.95,1531137600,109,4.77,"40.74765947,-73.98490707","40.74854862,-73.98808416",351,3.0
674,"40.74765947,-73.98490707|40.75019995,-73.99093085",3.38,1531141200,161,7.27,"40.74765947,-73.98490707","40.75019995,-73.99093085",591,4.0
675,"40.74765947,-73.98490707|40.751873,-73.97770600000003",5.55,1531130400,182,8.6,"40.74765947,-73.98490707","40.751873,-73.97770600000003",1265,3.0
676,"40.74765947,-73.98490707|40.75640548,-73.9900262",8.28,1531155600,103,12.23,"40.74765947,-73.98490707","40.75640548,-73.9900262",1435,4.0
677,"40.74780373,-73.97344190000003|40.73912601,-73.97973776",5.21,1531152000,118,9.73,"40.74780373,-73.97344190000003","40.73912601,-73.97973776",1229,5.0
678,"40.74780373,-73.97344190000003|40.74290902,-73.97706058",3.18,1531155600,108,8.63,"40.74780373,-73.97344190000003","40.74290902,-73.97706058",669,5.0
679,"40.74780373,-73.97344190000003|40.75019995,-73.99093085",9.59,1531144800,114,18.52,"40.74780373,-73.97344190000003","40.75019995,-73.99093085",2567,9.0
680,"40.74780373,-73.97344190000003|40.751873,-73.97770600000003",4.57,1531126800,129,10.07,"40.74780373,-73.97344190000003","40.751873,-73.97770600000003",754,6.0
681,"40.74780373,-73.97344190000003|40.75640548,-73.9900262",9.7,1531148400,115,16.95,"40.74780373,-73.97344190000003","40.75640548,-73.9900262",2141,7.0
682,"40.74800000000001,-73.94609270000002|40.74731,-73.95451",4.43,1531159200,111,11.4,"40.74800000000001,-73.94609270000002","40.74731,-73.95451",888,7.0
683,"40.74854862,-73.98808416|40.74034320000001,-73.98955109",6.02,1531150200,118,6.67,"40.74854862,-73.98808416","40.74034320000001,-73.98955109",1192,1.0
684,"40.74854862,-73.98808416|40.74286877312112,-73.98918628692627",4.12,1531152000,174,7.6,"40.74854862,-73.98808416","40.74286877312112,-73.98918628692627",1269,3.0
685,"40.74854862,-73.98808416|40.744023,-73.976056",6.36,1531144800,102,15.67,"40.74854862,-73.98808416","40.744023,-73.976056",1232,9.0
686,"40.74854862,-73.98808416|40.74571210000001,-73.98194829",3.51,1531126800,152,8.2,"40.74854862,-73.98808416","40.74571210000001,-73.98194829",629,5.0
687,"40.74854862,-73.98808416|40.751873,-73.97770600000003",7.27,1531146600,204,13.07,"40.74854862,-73.98808416","40.751873,-73.97770600000003",1552,6.0
688,"40.7489006,-73.97604882|40.75019995,-73.99093085",7.76,1531148400,174,14.43,"40.7489006,-73.97604882","40.75019995,-73.99093085",2348,7.0
689,"40.7489006,-73.97604882|40.75510267,-73.97498696",4.59,1531123200,120,11.57,"40.7489006,-73.97604882","40.75510267,-73.97498696",900,7.0
690,"40.7489006,-73.97604882|40.75640548,-73.9900262",9.57,1531148400,113,13.87,"40.7489006,-73.97604882","40.75640548,-73.9900262",1922,4.0
691,"40.74901271,-73.98848395|40.744023,-73.976056",6.22,1531144800,102,15.03,"40.74901271,-73.98848395","40.744023,-73.976056",1382,9.0
692,"40.74901271,-73.98848395|40.74571210000001,-73.98194829",4.0,1531141200,111,9.35,"40.74901271,-73.98848395","40.74571210000001,-73.98194829",707,5.0
693,"40.74901271,-73.98848395|40.7489006,-73.97604882",7.63,1531130400,103,12.67,"40.74901271,-73.98848395","40.7489006,-73.97604882",2052,5.0
694,"40.74901271,-73.98848395|40.751873,-73.97770600000003",7.35,1531155600,376,12.15,"40.74901271,-73.98848395","40.751873,-73.97770600000003",1387,5.0
695,"40.74901271,-73.98848395|40.752165280621966,-73.97992193698882",6.22,1531130400,128,10.8,"40.74901271,-73.98848395","40.752165280621966,-73.97992193698882",1507,5.0
696,"40.74901271,-73.98848395|40.75510267,-73.97498696",9.32,1531123200,102,14.82,"40.74901271,-73.98848395","40.75510267,-73.97498696",1967,6.0
697,"40.74901271,-73.98848395|40.75513557,-73.98658032",5.28,1531141200,148,5.75,"40.74901271,-73.98848395","40.75513557,-73.98658032",886,0.0
698,"40.74901271,-73.98848395|40.75527307,-73.98316936",5.7,1531134000,103,6.13,"40.74901271,-73.98848395","40.75527307,-73.98316936",926,0.0
699,"40.74901271,-73.98848395|40.75640548,-73.9900262",6.72,1531159200,155,7.98,"40.74901271,-73.98848395","40.75640548,-73.9900262",1191,1.0
700,"40.74901271,-73.98848395|40.75668720603179,-73.98257732391356",5.77,1531141200,120,8.67,"40.74901271,-73.98848395","40.75668720603179,-73.98257732391356",1504,3.0
701,"40.74901271,-73.98848395|40.76227205,-73.98788205",10.47,1531143000,112,12.3,"40.74901271,-73.98848395","40.76227205,-73.98788205",2115,2.0
702,"40.749156,-73.9916|40.73704984,-73.99009296",8.41,1531135800,110,11.75,"40.749156,-73.9916","40.73704984,-73.99009296",2184,3.0
703,"40.749156,-73.9916|40.73912601,-73.97973776",9.49,1531123200,118,22.07,"40.749156,-73.9916","40.73912601,-73.97973776",1717,13.0
704,"40.749156,-73.9916|40.73935542,-73.99931783",6.76,1531152000,142,8.75,"40.749156,-73.9916","40.73935542,-73.99931783",2009,2.0
705,"40.749156,-73.9916|40.739445,-73.97680600000002",9.32,1531119600,130,23.55,"40.749156,-73.9916","40.739445,-73.97680600000002",1827,14.0
706,"40.749156,-73.9916|40.74025878,-73.98409214",7.6,1531137600,170,17.15,"40.749156,-73.9916","40.74025878,-73.98409214",1983,10.0
707,"40.749156,-73.9916|40.74034320000001,-73.98955109",6.5,1531130400,149,14.65,"40.749156,-73.9916","40.74034320000001,-73.98955109",1155,8.0
708,"40.749156,-73.9916|40.74096374,-73.98602213",6.5,1531123200,149,13.55,"40.749156,-73.9916","40.74096374,-73.98602213",1866,7.0
709,"40.749156,-73.9916|40.74144387,-73.97536082",8.51,1531126800,160,21.65,"40.749156,-73.9916","40.74144387,-73.97536082",1693,13.0
710,"40.749156,-73.9916|40.74173969,-73.99415556",6.03,1531141200,153,9.33,"40.749156,-73.9916","40.74173969,-73.99415556",1343,3.0
711,"40.749156,-73.9916|40.74286877312112,-73.98918628692627",5.05,1531144800,129,10.65,"40.749156,-73.9916","40.74286877312112,-73.98918628692627",851,6.0
712,"40.749156,-73.9916|40.74311555376486,-73.98215353488922",6.27,1531148400,102,14.8,"40.749156,-73.9916","40.74311555376486,-73.98215353488922",1150,9.0
713,"40.749156,-73.9916|40.74394314,-73.97966069",6.8,1531155600,134,14.95,"40.749156,-73.9916","40.74394314,-73.97966069",1161,8.0
714,"40.749156,-73.9916|40.74444921,-73.98303529",5.63,1531141200,149,12.3,"40.749156,-73.9916","40.74444921,-73.98303529",938,7.0
715,"40.749156,-73.9916|40.74487634,-73.99529885",3.53,1531155600,120,7.43,"40.749156,-73.9916","40.74487634,-73.99529885",593,4.0
716,"40.749156,-73.9916|40.7451677,-73.98683077",4.35,1531130400,113,8.63,"40.749156,-73.9916","40.7451677,-73.98683077",675,4.0
717,"40.749156,-73.9916|40.751873,-73.97770600000003",8.82,1531155600,218,10.92,"40.749156,-73.9916","40.751873,-73.97770600000003",2055,2.0
718,"40.749717753,-74.002950346|40.74487634,-73.99529885",5.44,1531152000,118,12.63,"40.749717753,-74.002950346","40.74487634,-73.99529885",984,7.0
719,"40.749717753,-74.002950346|40.74734825,-73.99723551",3.02,1531152000,260,7.12,"40.749717753,-74.002950346","40.74734825,-73.99723551",549,4.0
720,"40.749717753,-74.002950346|40.751396,-74.00522600000002",1.32,1531152000,187,4.07,"40.749717753,-74.002950346","40.751396,-74.00522600000002",330,3.0
721,"40.75018156325681,-74.00218427181244|40.74034320000001,-73.98955109",9.01,1531130400,110,12.77,"40.75018156325681,-74.00218427181244","40.74034320000001,-73.98955109",1990,4.0
722,"40.75018156325681,-74.00218427181244|40.74173969,-73.99415556",7.95,1531141200,134,14.0,"40.75018156325681,-74.00218427181244","40.74173969,-73.99415556",1610,6.0
